number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
118,34.74272013944881,2026-04-29 15:19:14.583285,2026-04-29 15:19:35.803449,0 days 00:00:21.220164,64,0.051335725654348005,,,0.017405414301661887,1,160,,,COMPLETE
119,34.62979998320772,2026-04-29 15:19:35.803449,2026-04-29 15:20:01.991604,0 days 00:00:26.188155,64,0.015088507034007347,,,0.010905858283345435,1,128,,,COMPLETE
120,34.34454219599807,2026-04-29 15:20:01.991604,2026-04-29 15:20:25.723955,0 days 00:00:23.732351,64,0.0259903040835957,0.056866863820889374,,0.007679926026274712,2,160,64.0,,COMPLETE
121,33.64675551474192,2026-04-29 15:20:25.723955,2026-04-29 15:20:46.438762,0 days 00:00:20.714807,64,0.013678751881896708,,,0.014643511809621774,1,160,,,COMPLETE
122,39.691358873721036,2026-04-29 15:20:46.438762,2026-04-29 15:21:03.047345,0 days 00:00:16.608583,64,0.45167500022272444,,,0.024072405606240545,1,160,,,COMPLETE
123,34.52064359116076,2026-04-29 15:21:03.047345,2026-04-29 15:21:27.538549,0 days 00:00:24.491204,64,0.037082152783475625,,,0.020329731576080402,1,160,,,COMPLETE
124,33.90098999053697,2026-04-29 15:21:27.538549,2026-04-29 15:21:48.228230,0 days 00:00:20.689681,64,0.022758339326737737,,,0.012790174334070788,1,192,,,COMPLETE
125,34.00206941846835,2026-04-29 15:21:48.228230,2026-04-29 15:22:05.279270,0 days 00:00:17.051040,64,0.010930103146527067,,,0.030536313284190833,1,192,,,COMPLETE
126,33.07924249231124,2026-04-29 15:22:05.279270,2026-04-29 15:22:36.110471,0 days 00:00:30.831201,32,0.0004079386445608856,,,0.01875835728275472,1,128,,,COMPLETE
127,42.842775387919275,2026-04-29 15:22:36.111471,2026-04-29 15:22:53.966876,0 days 00:00:17.855405,64,0.045519607125301634,0.23095376153576616,0.3611846224828772,0.026925562619423343,3,160,128.0,192.0,COMPLETE
128,33.47424315255723,2026-04-29 15:22:53.966876,2026-04-29 15:23:16.059431,0 days 00:00:22.092555,64,0.031670182208214964,,,0.02172759170025285,1,160,,,COMPLETE
129,34.91733656443707,2026-04-29 15:23:16.059431,2026-04-29 15:23:41.175978,0 days 00:00:25.116547,64,0.3745351604321341,,,0.01588101613758068,1,256,,,COMPLETE
130,35.57920453836073,2026-04-29 15:23:41.175978,2026-04-29 15:24:01.937146,0 days 00:00:20.761168,64,0.05472675747466757,,,0.017284002349119858,1,192,,,COMPLETE
131,34.424281424244,2026-04-29 15:24:01.937146,2026-04-29 15:24:27.706613,0 days 00:00:25.769467,32,0.006150430688604403,,,0.02008103071571134,1,128,,,COMPLETE
132,34.52570892508603,2026-04-29 15:24:27.707613,2026-04-29 15:24:49.967547,0 days 00:00:22.259934,32,0.018854788368790676,,,0.01833087670941966,1,96,,,COMPLETE
133,34.80440063498007,2026-04-29 15:24:49.967547,2026-04-29 15:25:09.809287,0 days 00:00:19.841740,64,0.0277798458946485,,,0.022715534936785214,1,128,,,COMPLETE
134,34.860874035538494,2026-04-29 15:25:09.810348,2026-04-29 15:25:34.500094,0 days 00:00:24.689746,32,0.0005685944675986251,,,0.014192898932742315,1,128,,,COMPLETE
135,33.350264948438024,2026-04-29 15:25:34.500094,2026-04-29 15:25:59.529370,0 days 00:00:25.029276,32,0.039226765363996795,,,0.028095542631815656,1,128,,,COMPLETE
136,36.52297511080211,2026-04-29 15:25:59.530420,2026-04-29 15:26:25.141078,0 days 00:00:25.610658,32,0.013780551381945616,,,0.0010123736971571562,1,160,,,COMPLETE
137,33.165266690628826,2026-04-29 15:26:25.142297,2026-04-29 15:26:47.405107,0 days 00:00:22.262810,64,0.023288922594046753,,,0.011729974332670737,1,224,,,COMPLETE
138,33.808208384486214,2026-04-29 15:26:47.405803,2026-04-29 15:27:05.492125,0 days 00:00:18.086322,64,0.009325332150068926,,,0.024552575676535956,1,224,,,COMPLETE
139,32.23923775875238,2026-04-29 15:27:05.492125,2026-04-29 15:27:26.186201,0 days 00:00:20.694076,64,0.00010690532137364213,,,0.053212571256934384,1,160,,,COMPLETE
140,33.78428953661293,2026-04-29 15:27:26.186201,2026-04-29 15:27:39.311035,0 days 00:00:13.124834,64,0.035193904960701995,,,0.0869486745761029,1,160,,,COMPLETE
141,34.21870838708405,2026-04-29 15:27:39.311035,2026-04-29 15:27:52.672262,0 days 00:00:13.361227,64,0.009364430337861728,,,0.05686447713464183,1,160,,,COMPLETE
