number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
96,32.84565034403279,2026-05-07 22:31:35.680825,2026-05-07 22:31:54.924342,0 days 00:00:19.243517,32,0.3148424540038458,,,0.003860380871933278,1,224,,,COMPLETE
97,32.67197048918677,2026-05-07 22:31:54.925342,2026-05-07 22:32:09.671321,0 days 00:00:14.745979,64,0.3750818527293327,,,0.0018658532839808675,1,256,,,COMPLETE
98,33.36993792091349,2026-05-07 22:32:09.671321,2026-05-07 22:32:37.570634,0 days 00:00:27.899313,16,0.3724098108678963,,,0.001839980251555407,1,256,,,COMPLETE
99,33.440191654710155,2026-05-07 22:32:37.571832,2026-05-07 22:32:52.740118,0 days 00:00:15.168286,64,0.3984962493540784,,,0.0015378413969011132,1,256,,,COMPLETE
100,32.42259954049088,2026-05-07 22:32:52.741118,2026-05-07 22:33:17.514240,0 days 00:00:24.773122,32,0.4177494949171814,,,0.0011310163336112622,1,256,,,COMPLETE
101,32.928091332057036,2026-05-07 22:33:17.515237,2026-05-07 22:33:39.520413,0 days 00:00:22.005176,32,0.4192883436599634,,,0.001166645853796941,1,256,,,COMPLETE
102,33.112609592296984,2026-05-07 22:33:39.520848,2026-05-07 22:34:03.482899,0 days 00:00:23.962051,32,0.40220064221686774,,,0.001091390636759475,1,256,,,COMPLETE
103,32.980828991453,2026-05-07 22:34:03.483899,2026-05-07 22:34:53.540332,0 days 00:00:50.056433,32,0.3781274115361668,,,0.0020215404564483098,1,256,,,COMPLETE
104,32.32189041899458,2026-05-07 22:34:53.540332,2026-05-07 22:35:45.648433,0 days 00:00:52.108101,32,0.34250431547267646,,,0.0012715684362246346,1,256,,,COMPLETE
105,32.829617119861304,2026-05-07 22:35:45.648433,2026-05-07 22:36:28.284023,0 days 00:00:42.635590,32,0.3589650410297802,,,0.0012270940694542902,1,96,,,COMPLETE
106,32.746872818406494,2026-05-07 22:36:28.284023,2026-05-07 22:37:29.813836,0 days 00:01:01.529813,32,0.39086074477370236,,,0.0013321540546315704,1,256,,,COMPLETE
107,33.41969232100342,2026-05-07 22:37:29.819469,2026-05-07 22:38:16.561293,0 days 00:00:46.741824,32,0.34995453175840363,,,0.0014584100792489655,1,224,,,COMPLETE
108,32.69876538376043,2026-05-07 22:38:16.566088,2026-05-07 22:39:00.552969,0 days 00:00:43.986881,32,0.3838661413974686,,,0.0017155111216979103,1,256,,,COMPLETE
109,32.482600563723,2026-05-07 22:39:00.552969,2026-05-07 22:39:41.368836,0 days 00:00:40.815867,32,0.33834308890195486,,,0.0010502305511947893,1,96,,,COMPLETE
110,33.03890931261582,2026-05-07 22:39:41.368836,2026-05-07 22:40:21.031132,0 days 00:00:39.662296,32,0.3351507306073907,,,0.0010292510401473133,1,96,,,COMPLETE
111,33.08371753369582,2026-05-07 22:40:21.032112,2026-05-07 22:40:50.544837,0 days 00:00:29.512725,32,0.33800237468650246,,,0.0011177127856131749,1,96,,,COMPLETE
112,33.335750264873134,2026-05-07 22:40:50.544837,2026-05-07 22:41:27.797021,0 days 00:00:37.252184,32,0.32786356454612176,,,0.0012673980262032265,1,128,,,COMPLETE
113,32.52026941345741,2026-05-07 22:41:27.798225,2026-05-07 22:42:01.980174,0 days 00:00:34.181949,32,0.3186662367243232,,,0.0014044114680649572,1,64,,,COMPLETE
114,32.94051404948811,2026-05-07 22:42:01.980174,2026-05-07 22:42:24.812747,0 days 00:00:22.832573,32,0.322279972396305,,,0.0015831232688234627,1,32,,,COMPLETE
115,32.776134407195045,2026-05-07 22:42:24.817269,2026-05-07 22:42:53.832660,0 days 00:00:29.015391,32,0.3066037670593197,,,0.0010010960727456903,1,32,,,COMPLETE
116,33.287150689702955,2026-05-07 22:42:53.835615,2026-05-07 22:43:23.039256,0 days 00:00:29.203641,32,0.30161685591053516,,,0.0013868947194778309,1,64,,,COMPLETE
117,32.90251945475842,2026-05-07 22:43:23.039256,2026-05-07 22:43:53.022988,0 days 00:00:29.983732,32,0.2863000073486332,,,0.0011362607038287826,1,64,,,COMPLETE
118,33.40594988856966,2026-05-07 22:43:53.022988,2026-05-07 22:44:22.945880,0 days 00:00:29.922892,32,0.3598985325073173,,,0.001451742946880366,1,96,,,COMPLETE
119,32.60144878035911,2026-05-07 22:44:22.946871,2026-05-07 22:44:51.456584,0 days 00:00:28.509713,32,0.347902942077973,,,0.00124922421618202,1,96,,,COMPLETE
120,33.32904051040164,2026-05-07 22:44:51.457596,2026-05-07 22:45:17.498296,0 days 00:00:26.040700,32,0.3468117193416621,,,0.0012566628350818656,1,64,,,COMPLETE
121,32.73692485855365,2026-05-07 22:45:17.499312,2026-05-07 22:45:54.336409,0 days 00:00:36.837097,32,0.3157988549113296,,,0.0016029121118608324,1,96,,,COMPLETE
122,33.39419937992166,2026-05-07 22:45:54.336409,2026-05-07 22:46:34.035672,0 days 00:00:39.699263,32,0.41448701663224446,,,0.0011712962870263556,1,96,,,COMPLETE
123,33.23934113716408,2026-05-07 22:46:34.037142,2026-05-07 22:47:01.188759,0 days 00:00:27.151617,32,0.23752385346555369,,,0.0013752932935967887,1,128,,,COMPLETE
