number,value,datetime_start,datetime_complete,duration,params_alpha,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,state
141,35.55815138370146,2026-05-07 17:26:29.510624,2026-05-07 17:26:31.840473,0 days 00:00:02.329849,77.08267179553138,0.8949584512219354,0.010211111618890786,7,38,614,67,COMPLETE
142,35.592743810065535,2026-05-07 17:26:31.840473,2026-05-07 17:26:34.091110,0 days 00:00:02.250637,67.44340623123185,0.8998140009937033,0.01044645575139644,7,38,625,54,COMPLETE
143,35.708219955593215,2026-05-07 17:26:34.091110,2026-05-07 17:26:36.459993,0 days 00:00:02.368883,63.11365662174438,0.8928159859300676,0.010127024444447496,7,38,620,64,COMPLETE
144,35.568627403461775,2026-05-07 17:26:36.459993,2026-05-07 17:26:38.688375,0 days 00:00:02.228382,75.86145812300697,0.8971398488471497,0.010302054911692336,7,34,586,59,COMPLETE
145,35.673013154053294,2026-05-07 17:26:38.688375,2026-05-07 17:26:40.907237,0 days 00:00:02.218862,66.52144371678177,0.8458576562002498,0.010183976968010829,7,33,572,54,COMPLETE
146,35.707454350387884,2026-05-07 17:26:40.907237,2026-05-07 17:26:43.254889,0 days 00:00:02.347652,77.68614808481692,0.8679945451276242,0.00877552726869528,7,42,605,57,COMPLETE
147,35.69268768260106,2026-05-07 17:26:43.254889,2026-05-07 17:26:45.262504,0 days 00:00:02.007615,65.79353625569533,0.8943280869086714,0.0100683377667242,6,34,657,65,COMPLETE
148,35.707874632211826,2026-05-07 17:26:45.262504,2026-05-07 17:26:47.529229,0 days 00:00:02.266725,75.52224548367879,0.7393384438196526,0.01120936218190401,7,22,591,51,COMPLETE
149,35.91369452812712,2026-05-07 17:26:47.529229,2026-05-07 17:26:49.338827,0 days 00:00:01.809598,70.63947991489961,0.7030615887792042,0.019035866985831672,7,31,637,47,COMPLETE
150,36.15591336375386,2026-05-07 17:26:49.338827,2026-05-07 17:26:51.229958,0 days 00:00:01.891131,67.613755422478,0.7754293135776275,0.008386623567757986,6,48,574,59,COMPLETE
151,35.54736904600869,2026-05-07 17:26:51.229958,2026-05-07 17:26:53.417698,0 days 00:00:02.187740,78.36160905521702,0.90040708395177,0.012202853382648513,7,37,625,70,COMPLETE
152,35.68724200517199,2026-05-07 17:26:53.417698,2026-05-07 17:26:55.573355,0 days 00:00:02.155657,78.12194765104384,0.8985919053163263,0.011715497060348183,7,41,622,63,COMPLETE
153,36.49076381118742,2026-05-07 17:26:55.573355,2026-05-07 17:26:58.125127,0 days 00:00:02.551772,71.56509679389694,0.905507818999435,0.0067707512535571885,7,35,525,68,COMPLETE
154,35.665778029679515,2026-05-07 17:26:58.125127,2026-05-07 17:27:00.500930,0 days 00:00:02.375803,74.59768680215468,0.8827923494646349,0.009287039146981374,7,40,566,74,COMPLETE
155,35.814435296159715,2026-05-07 17:27:00.500930,2026-05-07 17:27:02.634554,0 days 00:00:02.133624,58.017089764651395,0.91691149334349,0.017035799767962444,7,31,662,66,COMPLETE
156,35.517784666644864,2026-05-07 17:27:02.634554,2026-05-07 17:27:04.793771,0 days 00:00:02.159217,76.27076506076043,0.9998306167705234,0.01125257436022541,7,37,597,54,COMPLETE
157,35.61102902782734,2026-05-07 17:27:04.793771,2026-05-07 17:27:07.225113,0 days 00:00:02.431342,80.20910078328882,0.9777652784185057,0.008296204109559419,7,38,603,55,COMPLETE
158,35.76285776951815,2026-05-07 17:27:07.225113,2026-05-07 17:27:09.106105,0 days 00:00:01.880992,76.1451866907903,0.9847223305247527,0.01598547688580387,7,43,639,53,COMPLETE
159,35.626829227151404,2026-05-07 17:27:09.106105,2026-05-07 17:27:10.909646,0 days 00:00:01.803541,69.20992115067814,0.8895548641360629,0.010635667854899089,6,36,590,62,COMPLETE
160,35.652380553748095,2026-05-07 17:27:10.909646,2026-05-07 17:27:13.231091,0 days 00:00:02.321445,61.22255687275922,0.8736212725667778,0.012559252453083451,7,30,669,60,COMPLETE
161,35.558132532136305,2026-05-07 17:27:13.231091,2026-05-07 17:27:15.349243,0 days 00:00:02.118152,78.09917111162562,0.9613299207034761,0.011273945435560893,7,33,560,56,COMPLETE
162,35.6030397951143,2026-05-07 17:27:15.349243,2026-05-07 17:27:17.573600,0 days 00:00:02.224357,78.0237542479095,0.9972441556821146,0.009610434822028625,7,40,525,69,COMPLETE
163,36.379837926966836,2026-05-07 17:27:17.573600,2026-05-07 17:27:20.497690,0 days 00:00:02.924090,73.1634676845086,0.9584522065424032,0.006189922050653393,7,24,625,48,COMPLETE
164,35.59077657793307,2026-05-07 17:27:20.497690,2026-05-07 17:27:22.520413,0 days 00:00:02.022723,80.30281595844762,0.9387599054030409,0.012174484951942177,7,33,551,56,COMPLETE
165,35.601816637180875,2026-05-07 17:27:22.520413,2026-05-07 17:27:24.347010,0 days 00:00:01.826597,80.55228280616694,0.9485531423185394,0.015843834798721698,7,33,550,56,COMPLETE
166,35.78503960516805,2026-05-07 17:27:24.347010,2026-05-07 17:27:26.141841,0 days 00:00:01.794831,76.65378608038611,0.9707707374614528,0.02036111560158818,7,32,591,61,COMPLETE
167,35.54315681161897,2026-05-07 17:27:26.141841,2026-05-07 17:27:28.290778,0 days 00:00:02.148937,78.99666812906669,0.9381624599529526,0.012554984536618153,7,29,528,96,COMPLETE
168,36.28883409359091,2026-05-07 17:27:28.290778,2026-05-07 17:27:30.251619,0 days 00:00:01.960841,74.71556392981374,0.9194387123390919,0.00772768837750705,6,20,515,100,COMPLETE
169,35.78825663304624,2026-05-07 17:27:30.267244,2026-05-07 17:27:32.605478,0 days 00:00:02.338234,78.56645472297016,0.9839245474592718,0.012452821636763313,7,25,585,96,COMPLETE
170,35.85918563742102,2026-05-07 17:27:32.605478,2026-05-07 17:27:34.801077,0 days 00:00:02.195599,71.35106379194738,0.9356122700580378,0.016987201948949922,7,29,668,93,COMPLETE
171,35.50548826809143,2026-05-07 17:27:34.801077,2026-05-07 17:27:36.721491,0 days 00:00:01.920414,81.13845598286848,0.9405730158080887,0.012521830516946329,7,35,548,50,COMPLETE
172,35.555895032864086,2026-05-07 17:27:36.721491,2026-05-07 17:27:38.715137,0 days 00:00:01.993646,82.43414511207126,0.9219696088092313,0.013768440696246536,7,36,528,103,COMPLETE
173,35.63250068596962,2026-05-07 17:27:38.715137,2026-05-07 17:27:41.131102,0 days 00:00:02.415965,83.07739089567531,0.9118488194679866,0.009417380500066581,7,36,524,104,COMPLETE
174,35.545096761961155,2026-05-07 17:27:41.131102,2026-05-07 17:27:43.239711,0 days 00:00:02.108609,87.1760777155616,0.9225954238026897,0.011258101644173815,7,35,607,51,COMPLETE
175,35.95874571401191,2026-05-07 17:27:43.239711,2026-05-07 17:27:45.006576,0 days 00:00:01.766865,88.55431555946801,0.927736902814503,0.02357761176132083,7,44,580,50,COMPLETE
176,35.513058621675825,2026-05-07 17:27:45.006576,2026-05-07 17:27:47.617871,0 days 00:00:02.611295,84.6635823324857,0.9468057246558288,0.013311105251736836,7,34,543,50,COMPLETE
177,35.50215125508127,2026-05-07 17:27:47.617871,2026-05-07 17:27:49.191631,0 days 00:00:01.573760,86.47791586323541,0.9475676370930248,0.01524867591147048,7,36,475,45,COMPLETE
178,35.55512884111281,2026-05-07 17:27:49.191631,2026-05-07 17:27:50.647031,0 days 00:00:01.455400,86.75945924703588,0.9495550096985391,0.01937684459561626,7,29,462,43,COMPLETE
179,35.43441707223131,2026-05-07 17:27:50.662664,2026-05-07 17:27:52.095781,0 days 00:00:01.433117,84.5422042416116,0.9501191530416575,0.017988152072970272,7,37,464,42,COMPLETE
180,36.02875439661056,2026-05-07 17:27:52.095781,2026-05-07 17:27:53.317581,0 days 00:00:01.221800,84.39462070090154,0.9489432097434257,0.02892139776255214,7,47,445,43,COMPLETE
181,35.553572508519096,2026-05-07 17:27:53.317581,2026-05-07 17:27:55.441799,0 days 00:00:02.124218,86.93551872410244,0.968950796051818,0.018427007067716286,7,36,470,49,COMPLETE
182,35.65037215195157,2026-05-07 17:27:55.441799,2026-05-07 17:27:57.126476,0 days 00:00:01.684677,85.98656309475892,0.9715809215966239,0.02102543862889802,7,37,485,46,COMPLETE
183,35.664981311737996,2026-05-07 17:27:57.126476,2026-05-07 17:27:58.534905,0 days 00:00:01.408429,82.9321587040308,0.9594245136802405,0.01903302551621259,7,42,460,39,COMPLETE
184,35.470904014865845,2026-05-07 17:27:58.534905,2026-05-07 17:27:59.993148,0 days 00:00:01.458243,87.13434737793905,0.9469220245757806,0.015837042272759855,7,40,436,44,COMPLETE
185,35.692490530341416,2026-05-07 17:27:59.993148,2026-05-07 17:28:01.384428,0 days 00:00:01.391280,89.39915257561371,0.9428139221394076,0.023181296821280825,7,30,452,42,COMPLETE
186,35.54544351875739,2026-05-07 17:28:01.400052,2026-05-07 17:28:02.911960,0 days 00:00:01.511908,86.92659606889545,0.9984363477076568,0.016218116970030602,7,36,436,49,COMPLETE
187,35.6023128311952,2026-05-07 17:28:02.911960,2026-05-07 17:28:04.345204,0 days 00:00:01.433244,86.94378814462377,0.9880539521568907,0.01712318430569252,7,36,402,49,COMPLETE
188,35.76275919947121,2026-05-07 17:28:04.345204,2026-05-07 17:28:05.454901,0 days 00:00:01.109697,85.5451189977851,0.9985012585422655,0.025530684519381033,6,29,437,45,COMPLETE
189,35.48191445171285,2026-05-07 17:28:05.454901,2026-05-07 17:28:07.013416,0 days 00:00:01.558515,90.79139344932194,0.9718197820813027,0.015504100063800163,7,35,474,40,COMPLETE
190,35.51741958373708,2026-05-07 17:28:07.013416,2026-05-07 17:28:08.478167,0 days 00:00:01.464751,90.7354897096373,0.9768370113294352,0.018915153909078514,7,36,473,38,COMPLETE
191,35.61062060778136,2026-05-07 17:28:08.478167,2026-05-07 17:28:09.926385,0 days 00:00:01.448218,90.46490758127415,0.9761213431959797,0.019827186861571533,7,36,479,44,COMPLETE
192,35.619573317048534,2026-05-07 17:28:09.926385,2026-05-07 17:28:11.374567,0 days 00:00:01.448182,87.68906555654405,0.9875016286344708,0.01568209589433446,7,41,420,41,COMPLETE
193,36.05936986575404,2026-05-07 17:28:11.374567,2026-05-07 17:28:12.620427,0 days 00:00:01.245860,93.17497387743255,0.9718152259333557,0.032445831501880656,7,38,503,37,COMPLETE
194,35.62990146823161,2026-05-07 17:28:12.620427,2026-05-07 17:28:14.144993,0 days 00:00:01.524566,91.29801439266899,0.9500635513975015,0.0183859335516471,7,30,468,47,COMPLETE
195,35.464268824231915,2026-05-07 17:28:14.144993,2026-05-07 17:28:15.665610,0 days 00:00:01.520617,82.44609045866358,0.9645492039410255,0.014822249935358838,7,35,378,38,COMPLETE
196,35.70435189078768,2026-05-07 17:28:15.665610,2026-05-07 17:28:16.916341,0 days 00:00:01.250731,88.48101694926706,0.9650726552937541,0.022467191086069097,7,43,364,41,COMPLETE
197,35.64806840196322,2026-05-07 17:28:16.916341,2026-05-07 17:28:18.483928,0 days 00:00:01.567587,85.39185020697275,0.9791884950295453,0.01509529369744111,7,25,391,50,COMPLETE
198,35.5099529579324,2026-05-07 17:28:18.483928,2026-05-07 17:28:19.854145,0 days 00:00:01.370217,95.90352833347626,0.9506152141056701,0.018145787770870017,7,35,427,38,COMPLETE
199,35.52684094448132,2026-05-07 17:28:19.854145,2026-05-07 17:28:21.168551,0 days 00:00:01.314406,96.31181420960543,0.9992199129316451,0.01656828441451338,7,39,435,32,COMPLETE
200,35.70528454360716,2026-05-07 17:28:21.168551,2026-05-07 17:28:22.405612,0 days 00:00:01.237061,94.69424460863354,0.9997486592158211,0.013601960129980667,6,39,426,33,COMPLETE
201,35.54268286803655,2026-05-07 17:28:22.405612,2026-05-07 17:28:23.789117,0 days 00:00:01.383505,95.49087314347726,0.9893619262283058,0.016331593896535948,7,35,420,38,COMPLETE
202,35.52259660889899,2026-05-07 17:28:23.789117,2026-05-07 17:28:25.041497,0 days 00:00:01.252380,95.4183532434832,0.9865597474852476,0.0165204512307842,7,35,331,40,COMPLETE
203,35.67379714326099,2026-05-07 17:28:25.041497,2026-05-07 17:28:26.332741,0 days 00:00:01.291244,96.55099700747026,0.9857224240915091,0.016341083690694782,7,45,353,39,COMPLETE
204,35.547136688809054,2026-05-07 17:28:26.332741,2026-05-07 17:28:27.424863,0 days 00:00:01.092122,96.1776329187707,0.9885838526676397,0.015291270802049357,7,40,332,31,COMPLETE
205,35.67085680946115,2026-05-07 17:28:27.424863,2026-05-07 17:28:28.433121,0 days 00:00:01.008258,94.51055910564199,0.9863737694787701,0.024346173695936408,7,41,323,37,COMPLETE
206,35.61379977779624,2026-05-07 17:28:28.433121,2026-05-07 17:28:29.495169,0 days 00:00:01.062048,91.12099098110552,0.9979964623335067,0.01643108212430406,7,39,299,32,COMPLETE
207,35.574160069619076,2026-05-07 17:28:29.495169,2026-05-07 17:28:30.789642,0 days 00:00:01.294473,96.44306672858579,0.9757992208175365,0.02127070665523328,7,36,375,35,COMPLETE
208,36.04280943881665,2026-05-07 17:28:30.789642,2026-05-07 17:28:31.820465,0 days 00:00:01.030823,93.18372853371052,0.9870842588067351,0.015191108050234032,7,49,252,40,COMPLETE
209,35.837749805174624,2026-05-07 17:28:31.820465,2026-05-07 17:28:33.078723,0 days 00:00:01.258258,89.49574954603267,0.9619005822319082,0.012870518624811082,7,45,398,28,COMPLETE
210,35.66566217665943,2026-05-07 17:28:33.078723,2026-05-07 17:28:34.189784,0 days 00:00:01.111061,82.03154528602751,0.9736227167543026,0.017460844325361203,7,41,332,36,COMPLETE
211,35.52607057154717,2026-05-07 17:28:34.189784,2026-05-07 17:28:35.840358,0 days 00:00:01.650574,98.18167770497462,0.9996394005722291,0.012503627643097575,7,35,427,45,COMPLETE
212,35.54300854701289,2026-05-07 17:28:35.840358,2026-05-07 17:28:37.383363,0 days 00:00:01.543005,101.14012760325048,0.9970147435980878,0.014600194134189197,7,35,430,44,COMPLETE
213,35.534840121205185,2026-05-07 17:28:37.383363,2026-05-07 17:28:38.903711,0 days 00:00:01.520348,100.55274302334384,0.9970995482747232,0.0150170182409335,7,31,417,45,COMPLETE
214,35.82688867042514,2026-05-07 17:28:38.903711,2026-05-07 17:28:39.791175,0 days 00:00:00.887464,102.00688880810675,0.9955206244373208,0.01852609284827307,5,32,423,45,COMPLETE
215,35.561923732525045,2026-05-07 17:28:39.791175,2026-05-07 17:28:41.345374,0 days 00:00:01.554199,99.50305875637196,0.9961394620388939,0.014313766239595235,7,34,428,45,COMPLETE
216,35.60890124080168,2026-05-07 17:28:41.360998,2026-05-07 17:28:42.682478,0 days 00:00:01.321480,96.88823692254645,0.9991594321127599,0.021360099467884825,7,31,384,40,COMPLETE
217,35.67738069597293,2026-05-07 17:28:42.682478,2026-05-07 17:28:43.926371,0 days 00:00:01.243893,99.95064501117416,0.9798055465370731,0.026109138131437108,7,35,439,42,COMPLETE
218,35.5048885808749,2026-05-07 17:28:43.926371,2026-05-07 17:28:45.435567,0 days 00:00:01.509196,92.80743556990954,0.9604002682227877,0.0127224064054634,7,27,399,38,COMPLETE
219,37.09773313018831,2026-05-07 17:28:45.435567,2026-05-07 17:28:46.989143,0 days 00:00:01.553576,39.16513181162481,0.961549697203802,0.01263138772271215,7,27,390,38,COMPLETE
220,58.32131754853812,2026-05-07 17:28:46.989143,2026-05-07 17:28:48.768944,0 days 00:00:01.779801,93.47017043379954,0.9534729254637029,0.0007364580138842534,7,30,404,34,COMPLETE
221,35.54289476043817,2026-05-07 17:28:48.768944,2026-05-07 17:28:50.334235,0 days 00:00:01.565291,91.41613331843595,0.9774591272358591,0.015972835072140458,7,34,446,47,COMPLETE
222,35.52763576385213,2026-05-07 17:28:50.334235,2026-05-07 17:28:52.059111,0 days 00:00:01.724876,98.0969592303412,0.9747418995477793,0.013793190241315333,7,31,488,46,COMPLETE
223,35.57747290960376,2026-05-07 17:28:52.064117,2026-05-07 17:28:53.852704,0 days 00:00:01.788587,103.70491997932177,0.9733459203736792,0.013872505222708838,7,31,490,45,COMPLETE
224,35.77486441056804,2026-05-07 17:28:53.868327,2026-05-07 17:28:55.411436,0 days 00:00:01.543109,97.93412895521267,0.9809370197403722,0.01750131538588315,7,25,463,42,COMPLETE
225,35.55485160015936,2026-05-07 17:28:55.411436,2026-05-07 17:28:56.767013,0 days 00:00:01.355577,101.02157669322274,0.9663765018416687,0.014674588717850118,7,32,358,39,COMPLETE
226,35.514384309009124,2026-05-07 17:28:56.767013,2026-05-07 17:28:58.606215,0 days 00:00:01.839202,95.18889978963075,0.9836305186553376,0.012677339195891419,7,29,503,47,COMPLETE
227,35.54947011723565,2026-05-07 17:28:58.606215,2026-05-07 17:29:00.181457,0 days 00:00:01.575242,92.84277535645268,0.9860241193246614,0.019462205262257264,7,27,498,47,COMPLETE
228,35.51551697042716,2026-05-07 17:29:00.181457,2026-05-07 17:29:01.778985,0 days 00:00:01.597528,95.41334014924465,0.9564502040382432,0.012970187696906046,7,29,414,43,COMPLETE
229,35.586742394924826,2026-05-07 17:29:01.778985,2026-05-07 17:29:03.142650,0 days 00:00:01.363665,95.5370326948803,0.9600245071238674,0.017421190669492714,7,38,408,43,COMPLETE
230,35.51444572834098,2026-05-07 17:29:03.142650,2026-05-07 17:29:04.708921,0 days 00:00:01.566271,91.42244519045904,0.9801000543762655,0.014865242938681765,7,34,441,46,COMPLETE
231,35.510406766657866,2026-05-07 17:29:04.708921,2026-05-07 17:29:06.298262,0 days 00:00:01.589341,90.56970579047382,0.9806698393852412,0.015066244112652763,7,34,451,46,COMPLETE
232,35.625462123731346,2026-05-07 17:29:06.298262,2026-05-07 17:29:07.906972,0 days 00:00:01.608710,91.48570686344763,0.978133570744975,0.015351206431144501,7,32,455,52,COMPLETE
233,35.4905488258627,2026-05-07 17:29:07.906972,2026-05-07 17:29:09.597017,0 days 00:00:01.690045,90.22985018615385,0.9534107510084334,0.012924423302525351,7,34,454,47,COMPLETE
234,35.49459738904054,2026-05-07 17:29:09.597017,2026-05-07 17:29:11.310392,0 days 00:00:01.713375,95.17113034640117,0.9549862737190522,0.012499643968191356,7,28,488,37,COMPLETE
235,35.5112013062466,2026-05-07 17:29:11.310392,2026-05-07 17:29:13.092478,0 days 00:00:01.782086,89.35175766399038,0.9516969707840026,0.012317371476600135,7,27,471,41,COMPLETE
236,35.630054627207265,2026-05-07 17:29:13.092478,2026-05-07 17:29:14.902823,0 days 00:00:01.810345,89.38355240637988,0.954182014868444,0.012551077549085344,7,22,485,41,COMPLETE
237,35.64533915213862,2026-05-07 17:29:14.902823,2026-05-07 17:29:16.564758,0 days 00:00:01.661935,93.19526068749913,0.9466067920697976,0.012920673466409847,7,25,475,36,COMPLETE
238,35.668378593321755,2026-05-07 17:29:16.564758,2026-05-07 17:29:18.114863,0 days 00:00:01.550105,89.73862690064182,0.962155976345893,0.02080794325904962,7,28,506,46,COMPLETE
239,35.53671788170786,2026-05-07 17:29:18.114863,2026-05-07 17:29:19.807488,0 days 00:00:01.692625,94.67146875069275,0.9654678276969925,0.012795775954959458,7,28,462,43,COMPLETE
240,35.90849501161732,2026-05-07 17:29:19.807488,2026-05-07 17:29:21.388977,0 days 00:00:01.581489,98.11520956761788,0.9445764903354086,0.011651833026132909,7,23,367,40,COMPLETE
241,35.51432280644333,2026-05-07 17:29:21.388977,2026-05-07 17:29:23.066284,0 days 00:00:01.677307,94.37627566297054,0.9670479673766935,0.013451513489018112,7,28,456,44,COMPLETE
242,35.52941689255884,2026-05-07 17:29:23.066284,2026-05-07 17:29:24.729095,0 days 00:00:01.662811,92.32328545560135,0.9560643526209641,0.01426794917666022,7,30,447,48,COMPLETE
243,35.4668456051578,2026-05-07 17:29:24.729095,2026-05-07 17:29:26.514832,0 days 00:00:01.785737,91.1757965142366,0.9555111965134777,0.013283206849019133,7,27,451,49,COMPLETE
244,39.224848890852925,2026-05-07 17:29:26.529836,2026-05-07 17:29:27.677860,0 days 00:00:01.148024,88.67634741940002,0.9686704008034519,0.22567133026615938,7,25,490,50,COMPLETE
245,35.74671375675302,2026-05-07 17:29:27.677860,2026-05-07 17:29:29.679197,0 days 00:00:02.001337,89.9437340875436,0.9427750451421225,0.011707372548598813,7,17,469,52,COMPLETE
246,35.74825648954578,2026-05-07 17:29:29.679197,2026-05-07 17:29:31.237665,0 days 00:00:01.558468,94.69983659526582,0.9566219155921134,0.017751903082332664,7,26,513,35,COMPLETE
247,35.4277954426679,2026-05-07 17:29:31.237665,2026-05-07 17:29:32.890732,0 days 00:00:01.653067,84.71628180657441,0.9683379824519768,0.013440735993657091,7,29,448,42,COMPLETE
248,35.72018780104764,2026-05-07 17:29:32.890732,2026-05-07 17:29:34.844918,0 days 00:00:01.954186,84.28653642768289,0.9483909078646922,0.010999629181574771,7,21,443,42,COMPLETE
249,35.54951131128247,2026-05-07 17:29:34.860554,2026-05-07 17:29:36.211640,0 days 00:00:01.351086,90.64663239754498,0.9659606649563909,0.018936477279956093,7,28,416,38,COMPLETE
250,35.55228371925561,2026-05-07 17:29:36.211640,2026-05-07 17:29:37.692836,0 days 00:00:01.481196,84.20601879029738,0.938519192814609,0.013122760612475552,7,38,384,41,COMPLETE
251,35.58416083494347,2026-05-07 17:29:37.692836,2026-05-07 17:29:39.235301,0 days 00:00:01.542465,88.13528185722708,0.9541694487171308,0.01606022752880904,7,28,447,43,COMPLETE
252,65.21067994458426,2026-05-07 17:29:39.235301,2026-05-07 17:29:41.431698,0 days 00:00:02.196397,91.47278491489419,0.9830034108840521,0.00015475780167795852,7,6,461,35,COMPLETE
253,35.85805447993416,2026-05-07 17:29:41.431698,2026-05-07 17:29:43.173222,0 days 00:00:01.741524,85.07101697962197,0.9666259520678993,0.011132758645780573,7,23,402,48,COMPLETE
254,61.497376497757294,2026-05-07 17:29:43.173222,2026-05-07 17:29:45.392008,0 days 00:00:02.218786,94.51061045100535,0.9735445169286083,0.0003833942029183735,7,38,478,39,COMPLETE
255,35.78472829651994,2026-05-07 17:29:45.392008,2026-05-07 17:29:47.038336,0 days 00:00:01.646328,50.72352540366032,0.9423450914526404,0.013786052509179652,7,33,517,32,COMPLETE
256,35.5922644332624,2026-05-07 17:29:47.038336,2026-05-07 17:29:48.429913,0 days 00:00:01.391577,92.40083029195675,0.9534881222465952,0.02089126626375108,7,29,433,44,COMPLETE
257,35.45112199646512,2026-05-07 17:29:48.429913,2026-05-07 17:29:49.787588,0 days 00:00:01.357675,87.99994367177216,0.9837185910413512,0.015705778876559953,7,34,388,37,COMPLETE
258,36.451498868046244,2026-05-07 17:29:49.787588,2026-05-07 17:29:51.013414,0 days 00:00:01.225826,88.66869932350494,0.9663016382558323,0.011101024837895103,7,147,374,37,COMPLETE
259,35.57579381456877,2026-05-07 17:29:51.013414,2026-05-07 17:29:52.784766,0 days 00:00:01.771352,81.75044561944131,0.9824916644208238,0.012873675455185257,7,33,400,48,COMPLETE
260,37.965957465583124,2026-05-07 17:29:52.784926,2026-05-07 17:29:54.074401,0 days 00:00:01.289475,28.72420536530359,0.9535908710817287,0.014932865201933246,6,31,353,40,COMPLETE
261,35.51395654832787,2026-05-07 17:29:54.074401,2026-05-07 17:29:55.657611,0 days 00:00:01.583210,86.97223656979536,0.9357548089194716,0.01818242162048295,7,35,503,44,COMPLETE
262,35.940558001152965,2026-05-07 17:29:55.657611,2026-05-07 17:29:57.216515,0 days 00:00:01.558904,84.52950793978408,0.9345262329277624,0.022344295364888217,7,26,497,52,COMPLETE
263,35.54633489356598,2026-05-07 17:29:57.216515,2026-05-07 17:29:58.798179,0 days 00:00:01.581664,85.76532898320548,0.9381716469836855,0.01837624243791234,7,30,522,42,COMPLETE
264,35.55422636393651,2026-05-07 17:29:58.798179,2026-05-07 17:29:59.773767,0 days 00:00:00.975588,87.12470911194052,0.9604040720959146,0.027106158611082898,7,37,308,38,COMPLETE
265,35.55540048126024,2026-05-07 17:29:59.773767,2026-05-07 17:30:01.482837,0 days 00:00:01.709070,90.04497779550117,0.9515482002826616,0.017421913137178502,7,34,471,45,COMPLETE
266,35.81353639385249,2026-05-07 17:30:01.482837,2026-05-07 17:30:03.206176,0 days 00:00:01.723339,88.1604797269915,0.9700599607904309,0.015212104231514178,7,24,502,41,COMPLETE
267,35.654221308371234,2026-05-07 17:30:03.206176,2026-05-07 17:30:04.866341,0 days 00:00:01.660165,82.12461546515333,0.9387553135854543,0.01928397503736952,7,31,542,49,COMPLETE
268,35.80552424047664,2026-05-07 17:30:04.866341,2026-05-07 17:30:06.182004,0 days 00:00:01.315663,84.6376253823461,0.9805394954227533,0.02373370867795505,7,41,473,36,COMPLETE
269,35.876292991184854,2026-05-07 17:30:06.182004,2026-05-07 17:30:07.301688,0 days 00:00:01.119684,91.176674461479,0.9619251731110271,0.014540715791784646,7,36,272,43,COMPLETE
270,35.697584035083054,2026-05-07 17:30:07.301688,2026-05-07 17:30:09.164769,0 days 00:00:01.863081,87.00476729340151,0.9482876259235204,0.010519388257431568,7,28,452,47,COMPLETE
271,36.1822449177832,2026-05-07 17:30:09.164769,2026-05-07 17:30:09.745726,0 days 00:00:00.580957,93.41786003691273,0.9753915640494187,0.018752100659081092,5,33,212,39,COMPLETE
272,35.67809107942875,2026-05-07 17:30:09.746730,2026-05-07 17:30:11.456322,0 days 00:00:01.709592,89.77953423031336,0.9609424731359257,0.012859479932379262,7,20,402,52,COMPLETE
273,35.583533503370326,2026-05-07 17:30:11.456322,2026-05-07 17:30:12.898084,0 days 00:00:01.441762,84.40145432857221,0.9314835771737342,0.01578517802572457,6,37,511,44,COMPLETE
274,35.48768208682269,2026-05-07 17:30:12.898084,2026-05-07 17:30:14.619799,0 days 00:00:01.721715,80.82379928158132,0.9854716884557035,0.016931325732330946,7,30,483,34,COMPLETE
275,35.9601627307885,2026-05-07 17:30:14.620701,2026-05-07 17:30:16.597342,0 days 00:00:01.976641,82.1132929260433,0.9707464696855191,0.009045338926110707,7,25,486,30,COMPLETE
276,35.46904973889288,2026-05-07 17:30:16.597342,2026-05-07 17:30:18.832484,0 days 00:00:02.235142,81.3074321079558,0.9473994074322049,0.011099161295729737,7,29,530,35,COMPLETE
277,35.62847264574093,2026-05-07 17:30:18.832484,2026-05-07 17:30:20.362446,0 days 00:00:01.529962,81.35418785557007,0.9462668257185618,0.020590856969900217,7,28,543,33,COMPLETE
278,35.59104961894322,2026-05-07 17:30:20.363445,2026-05-07 17:30:21.957490,0 days 00:00:01.594045,87.13617411203802,0.9349199295389562,0.013371802282193578,7,23,454,35,COMPLETE
279,35.511080600321684,2026-05-07 17:30:21.957490,2026-05-07 17:30:23.524298,0 days 00:00:01.566808,84.88095994778699,0.9543219772480157,0.016755695192439312,7,30,505,37,COMPLETE
280,35.46946403019003,2026-05-07 17:30:23.540260,2026-05-07 17:30:25.112427,0 days 00:00:01.572167,83.54085188383047,0.9472438816346477,0.012042263947324657,7,29,519,27,COMPLETE
281,35.6272564317593,2026-05-07 17:30:25.112427,2026-05-07 17:30:26.821686,0 days 00:00:01.709259,80.07468295878591,0.9333985811696346,0.009912224173123612,7,27,520,29,COMPLETE
282,35.68673798106743,2026-05-07 17:30:26.821686,2026-05-07 17:30:28.284939,0 days 00:00:01.463253,83.57194881449217,0.6303868898702828,0.011160528220999073,7,31,531,27,COMPLETE
283,35.650286131410155,2026-05-07 17:30:28.284939,2026-05-07 17:30:29.875863,0 days 00:00:01.590924,83.23778308342737,0.9467532156881213,0.015281156658528621,7,26,503,34,COMPLETE
284,35.62114166664115,2026-05-07 17:30:29.875863,2026-05-07 17:30:31.339992,0 days 00:00:01.464129,80.81080760589472,0.9534923343875673,0.016509250905307228,6,31,544,36,COMPLETE
285,35.92141304906524,2026-05-07 17:30:31.339992,2026-05-07 17:30:33.260549,0 days 00:00:01.920557,84.6540142979236,0.9285151195677485,0.00881628487458959,7,21,492,38,COMPLETE
