utc,gas_lag_1d,gas_lag_2d,gas_lag_7d,gas_lag_14d,gas_lag_30d,gas_rolling_mean_7d,gas_rolling_mean_14d,gas_rolling_mean_30d
2025-07-16 23:00:00,34.79383333333333,34.48704166666667,35.13391666666667,33.61975,39.25054166666666,35.17013988095238,34.438830357142855,35.70723402777778
2025-07-17 00:00:00,34.809,34.445,35.17,33.621,39.309,35.173145833333336,34.44245535714286,35.70293263888889
2025-07-17 01:00:00,34.792249999999996,34.460166666666666,35.18629166666667,33.61466666666667,39.28333333333333,35.1758373015873,34.44602678571429,35.69852679398148
2025-07-17 02:00:00,34.775499999999994,34.47533333333333,35.20258333333334,33.608333333333334,39.257666666666665,35.17821428571429,34.44954464285714,35.694016493055564
2025-07-17 03:00:00,34.75875,34.4905,35.218875000000004,33.602000000000004,39.232,35.180276785714284,34.453008928571435,35.68940173611111
2025-07-17 04:00:00,34.742,34.50566666666667,35.23516666666667,33.595666666666666,39.20633333333333,35.1820248015873,34.45641964285714,35.68468252314815
2025-07-17 05:00:00,34.725249999999996,34.520833333333336,35.25145833333333,33.589333333333336,39.18066666666667,35.183458333333334,34.45977678571429,35.67985885416667
2025-07-17 06:00:00,34.7085,34.536,35.26775,33.583,39.155,35.18457738095238,34.46308035714286,35.67493072916667
2025-07-17 07:00:00,34.69175,34.55116666666667,35.28404166666667,33.57666666666667,39.12933333333333,35.185381944444444,34.46633035714286,35.66989814814815
2025-07-17 08:00:00,34.675,34.56633333333333,35.300333333333334,33.57033333333334,39.10366666666666,35.18587202380952,34.46952678571429,35.66476111111111
2025-07-17 09:00:00,34.658249999999995,34.5815,35.316625,33.564,39.077999999999996,35.18604761904762,34.47266964285715,35.659519618055555
2025-07-17 10:00:00,34.64149999999999,34.596666666666664,35.33291666666667,33.55766666666667,39.05233333333333,35.18590873015873,34.47575892857143,35.654173668981485
2025-07-17 11:00:00,34.62475,34.61183333333333,35.34920833333334,33.55133333333333,39.026666666666664,35.18545535714286,34.478794642857146,35.64872326388889
2025-07-17 12:00:00,34.608,34.626999999999995,35.3655,33.545,39.001,35.1846875,34.48177678571429,35.643168402777775
2025-07-17 13:00:00,34.591249999999995,34.64216666666667,35.381791666666665,33.53866666666667,38.97533333333333,35.18360515873015,34.48470535714286,35.637509085648155
