number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
106,32.84337546100869,2026-04-29 17:59:12.186520,2026-04-29 17:59:28.066003,0 days 00:00:15.879483,128,0.05842427959168951,,,0.005606458181569584,1,224,,,COMPLETE
107,32.38905478892106,2026-04-29 17:59:28.066160,2026-04-29 17:59:43.381401,0 days 00:00:15.315241,128,0.19386021154833694,,,0.002803005619701218,1,160,,,COMPLETE
108,33.1726138298557,2026-04-29 17:59:43.382007,2026-04-29 17:59:56.496418,0 days 00:00:13.114411,128,0.1877953198709187,,,0.002707745497710256,1,160,,,COMPLETE
109,35.00259068691319,2026-04-29 17:59:56.497436,2026-04-29 18:00:11.851655,0 days 00:00:15.354219,128,0.10695020042687652,,,0.002396498028706527,1,128,,,COMPLETE
110,35.881159135556985,2026-04-29 18:00:11.852233,2026-04-29 18:00:29.632941,0 days 00:00:17.780708,64,0.28402157686465324,,,0.006771793365370115,1,160,,,COMPLETE
111,35.305917844789995,2026-04-29 18:00:29.632941,2026-04-29 18:00:50.070967,0 days 00:00:20.438026,128,0.1703760353119967,,,0.003477361885526796,1,160,,,COMPLETE
112,35.442953525307914,2026-04-29 18:00:50.070967,2026-04-29 18:01:06.055300,0 days 00:00:15.984333,128,0.19212474019248443,,,0.0044661670785495575,1,192,,,COMPLETE
113,32.72231971455335,2026-04-29 18:01:06.055300,2026-04-29 18:01:28.551798,0 days 00:00:22.496498,128,0.241158251896187,,,0.0018721760421431895,1,64,,,COMPLETE
114,32.413978885114986,2026-04-29 18:01:28.551798,2026-04-29 18:01:44.503892,0 days 00:00:15.952094,128,0.15062034970274812,,,0.004141529129322028,1,192,,,COMPLETE
115,32.893061182444896,2026-04-29 18:01:44.503892,2026-04-29 18:02:01.560051,0 days 00:00:17.056159,128,0.16077513462576257,,,0.01465374576446967,1,160,,,COMPLETE
116,32.7194018043308,2026-04-29 18:02:01.560425,2026-04-29 18:02:42.399963,0 days 00:00:40.839538,16,0.07729428932567008,,,0.003082996603880345,1,256,,,COMPLETE
117,32.534269592654425,2026-04-29 18:02:42.400153,2026-04-29 18:03:01.549620,0 days 00:00:19.149467,128,0.08360713974900841,,,0.0025651290556090926,1,128,,,COMPLETE
118,33.1324407471503,2026-04-29 18:03:01.550105,2026-04-29 18:03:15.506421,0 days 00:00:13.956316,128,0.12251519493159879,,,0.0028225188657852326,1,160,,,COMPLETE
119,32.6686275712553,2026-04-29 18:03:15.507422,2026-04-29 18:03:31.891954,0 days 00:00:16.384532,128,0.028565286950167468,,,0.0021933753480953373,1,256,,,COMPLETE
120,33.2621995770436,2026-04-29 18:03:31.892961,2026-04-29 18:03:43.646179,0 days 00:00:11.753218,128,0.045031542803579294,,,0.0013286652667274042,1,224,,,COMPLETE
121,32.7093306959915,2026-04-29 18:03:43.646179,2026-04-29 18:03:56.667004,0 days 00:00:13.020825,128,0.1529583812305907,,,0.004166346449968143,1,192,,,COMPLETE
122,34.94805871269911,2026-04-29 18:03:56.682653,2026-04-29 18:04:10.513124,0 days 00:00:13.830471,128,0.1376198410366392,,,0.0036717362177077096,1,192,,,COMPLETE
123,33.73471539761345,2026-04-29 18:04:10.513487,2026-04-29 18:04:28.641877,0 days 00:00:18.128390,128,0.14755567361277977,,,0.004959260611004,1,192,,,COMPLETE
124,32.74050740441435,2026-04-29 18:04:28.641877,2026-04-29 18:04:48.644926,0 days 00:00:20.003049,128,0.11052338615769954,,,0.01971145395500786,1,192,,,COMPLETE
125,33.45247981417932,2026-04-29 18:04:48.645971,2026-04-29 18:05:02.838134,0 days 00:00:14.192163,128,0.09795909234943984,,,0.003424093190494934,1,160,,,COMPLETE
126,35.33027896489658,2026-04-29 18:05:02.838134,2026-04-29 18:05:24.246410,0 days 00:00:21.408276,128,0.20186637648116132,0.05069144724678826,0.3112888833870612,0.0011104261851077445,3,224,160.0,32.0,COMPLETE
127,33.999083911347626,2026-04-29 18:05:24.246410,2026-04-29 18:05:38.012174,0 days 00:00:13.765764,128,0.06606079269936663,,,0.004138041183199248,1,192,,,COMPLETE
128,36.462067484030875,2026-04-29 18:05:38.012174,2026-04-29 18:05:55.097784,0 days 00:00:17.085610,128,0.17308493398494884,,,0.0061430683433468585,1,192,,,COMPLETE
