number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout_0,params_dropout_1,params_dropout_2,params_learning_rate,params_n_mlp_layers,params_units_0,params_units_1,params_units_2,state
139,31.169201820601437,2026-05-05 13:10:35.009782,2026-05-05 13:10:46.728138,0 days 00:00:11.718356,128,0.014158934775540082,,,0.0014220085350314972,1,32,,,COMPLETE
140,31.216899757573877,2026-05-05 13:10:46.729145,2026-05-05 13:10:58.530788,0 days 00:00:11.801643,128,0.023512155868019566,,,0.0011873644392922861,1,64,,,COMPLETE
141,31.106664551767704,2026-05-05 13:10:58.530788,2026-05-05 13:11:09.646810,0 days 00:00:11.116022,128,0.03776416333762231,,,0.0016151589091262185,1,64,,,COMPLETE
142,31.018057497525614,2026-05-05 13:11:09.646810,2026-05-05 13:11:55.848588,0 days 00:00:46.201778,16,0.045798571186738926,,,0.0010145664888880576,1,64,,,COMPLETE
143,31.562802495957605,2026-05-05 13:11:55.849594,2026-05-05 13:12:39.027240,0 days 00:00:43.177646,16,0.0023755863167885666,0.3472624830733251,0.2972048242378936,0.0011177096976751385,3,64,160.0,256.0,COMPLETE
144,31.3964073878745,2026-05-05 13:12:39.027751,2026-05-05 13:13:13.117756,0 days 00:00:34.090005,16,0.051299491342791964,,,0.001032014375639107,1,64,,,COMPLETE
145,31.386443241531516,2026-05-05 13:13:13.118751,2026-05-05 13:13:47.533292,0 days 00:00:34.414541,16,0.06062725071142015,,,0.0010043994781379557,1,192,,,COMPLETE
146,31.21145647812519,2026-05-05 13:13:47.533292,2026-05-05 13:14:28.120383,0 days 00:00:40.587091,16,0.029877820243463894,,,0.0013496209701678082,1,64,,,COMPLETE
147,30.949168642127848,2026-05-05 13:14:28.121384,2026-05-05 13:14:39.275123,0 days 00:00:11.153739,128,0.19756377766335653,,,0.0012088056309765168,1,96,,,COMPLETE
148,31.698971229305034,2026-05-05 13:14:39.276128,2026-05-05 13:15:11.593531,0 days 00:00:32.317403,16,0.19235085190998763,,,0.0014777934345034046,1,96,,,COMPLETE
149,31.19369996524211,2026-05-05 13:15:11.593531,2026-05-05 13:15:21.558935,0 days 00:00:09.965404,128,0.26262055023204955,,,0.0020228299219711755,1,128,,,COMPLETE
150,31.830677457893568,2026-05-05 13:15:21.559942,2026-05-05 13:15:35.198462,0 days 00:00:13.638520,64,0.301890354343447,,,0.0012196821427834842,1,96,,,COMPLETE
151,30.882238522155554,2026-05-05 13:15:35.199461,2026-05-05 13:15:45.609186,0 days 00:00:10.409725,128,0.018942341127335477,,,0.0012391627490289854,1,64,,,COMPLETE
152,31.68116168315588,2026-05-05 13:15:45.609707,2026-05-05 13:15:53.784655,0 days 00:00:08.174948,128,0.04347374680325543,,,0.0017843026254332661,1,160,,,COMPLETE
153,31.287958294196507,2026-05-05 13:15:53.784988,2026-05-05 13:16:03.018527,0 days 00:00:09.233539,128,0.02269313143645398,,,0.001154510261065153,1,64,,,COMPLETE
154,31.515047395206683,2026-05-05 13:16:03.019954,2026-05-05 13:16:12.588633,0 days 00:00:09.568679,128,0.04763373642877622,,,0.0013722569055838795,1,64,,,COMPLETE
155,32.03960751255133,2026-05-05 13:16:12.589633,2026-05-05 13:16:22.018338,0 days 00:00:09.428705,128,0.0686720305722398,,,0.0015618669623704627,1,64,,,COMPLETE
156,31.25953685211549,2026-05-05 13:16:22.018338,2026-05-05 13:16:34.864557,0 days 00:00:12.846219,128,0.029930962259985303,,,0.00110966799332115,1,96,,,COMPLETE
157,31.211337572123035,2026-05-05 13:16:34.871616,2026-05-05 13:16:45.223500,0 days 00:00:10.351884,128,0.21030943335694904,,,0.0012756623876478022,1,128,,,COMPLETE
158,31.113784963729877,2026-05-05 13:16:45.224501,2026-05-05 13:16:57.694476,0 days 00:00:12.469975,64,0.05964911494694581,,,0.002357204880615776,1,64,,,COMPLETE
159,31.44784691872483,2026-05-05 13:16:57.694476,2026-05-05 13:17:19.821269,0 days 00:00:22.126793,32,0.3305421014107196,,,0.001000653985177754,1,32,,,COMPLETE
160,31.303448229428874,2026-05-05 13:17:19.822270,2026-05-05 13:17:59.203113,0 days 00:00:39.380843,16,0.016691852029403167,,,0.0017795504561782256,1,64,,,COMPLETE
161,31.169795425445272,2026-05-05 13:17:59.203113,2026-05-05 13:18:09.530501,0 days 00:00:10.327388,128,0.009340457182052918,,,0.0012635681531505884,1,64,,,COMPLETE
162,31.365860084192285,2026-05-05 13:18:09.530501,2026-05-05 13:18:21.744800,0 days 00:00:12.214299,128,0.01735006362404092,,,0.0014502074316927076,1,64,,,COMPLETE
163,31.115524755612007,2026-05-05 13:18:21.744800,2026-05-05 13:18:32.868970,0 days 00:00:11.124170,128,0.03357272620435443,,,0.0012106926820776003,1,64,,,COMPLETE
164,31.256988706249796,2026-05-05 13:18:32.868970,2026-05-05 13:18:44.649422,0 days 00:00:11.780452,128,0.2881323167399221,,,0.0014653009572003196,1,64,,,COMPLETE
165,33.36254212616383,2026-05-05 13:18:44.650431,2026-05-05 13:18:59.209344,0 days 00:00:14.558913,128,0.0020021472790928557,,,0.0013154431886651169,1,64,,,COMPLETE
166,31.29543963608098,2026-05-05 13:18:59.209399,2026-05-05 13:19:10.761791,0 days 00:00:11.552392,128,0.04573449541696202,,,0.0027622445233185773,1,64,,,COMPLETE
167,31.12835306282002,2026-05-05 13:19:10.761791,2026-05-05 13:19:33.014620,0 days 00:00:22.252829,32,0.027332562404443057,,,0.0016944210110464916,1,96,,,COMPLETE
168,32.85145715116889,2026-05-05 13:19:33.014620,2026-05-05 13:19:51.421397,0 days 00:00:18.406777,32,0.3123031383753164,,,0.023520650115807704,1,64,,,COMPLETE
169,31.344027536965534,2026-05-05 13:19:51.422395,2026-05-05 13:20:05.894401,0 days 00:00:14.472006,64,0.03965911581850042,,,0.001126258211483092,1,64,,,COMPLETE
170,31.400330293410995,2026-05-05 13:20:05.894401,2026-05-05 13:20:21.007096,0 days 00:00:15.112695,128,0.08608341971918855,,,0.002070965628469038,1,32,,,COMPLETE
171,31.360804003171616,2026-05-05 13:20:21.007096,2026-05-05 13:20:42.229946,0 days 00:00:21.222850,32,0.036721210567542885,,,0.0015630348632509736,1,64,,,COMPLETE
172,31.517046104119196,2026-05-05 13:20:42.230946,2026-05-05 13:21:01.357202,0 days 00:00:19.126256,32,0.01420996584903281,,,0.0013550190732097484,1,64,,,COMPLETE
173,31.111018465927327,2026-05-05 13:21:01.357202,2026-05-05 13:21:21.911130,0 days 00:00:20.553928,32,0.05407383880667746,,,0.0016400494790830382,1,64,,,COMPLETE
174,31.507617485184745,2026-05-05 13:21:21.911130,2026-05-05 13:21:39.331205,0 days 00:00:17.420075,32,0.024659941184308816,0.08099449359358737,,0.0018509655915165634,2,64,32.0,,COMPLETE
175,31.431180667436998,2026-05-05 13:21:39.332202,2026-05-05 13:22:01.769764,0 days 00:00:22.437562,32,0.033560445965080205,,,0.0012308203645012103,1,64,,,COMPLETE
176,30.93881411660187,2026-05-05 13:22:01.770790,2026-05-05 13:22:24.145840,0 days 00:00:22.375050,32,0.0736653738101544,,,0.001457863343812238,1,128,,,COMPLETE
177,31.409453594571783,2026-05-05 13:22:24.145840,2026-05-05 13:22:35.669782,0 days 00:00:11.523942,128,0.07657217347170087,,,0.0011128647673546768,1,128,,,COMPLETE
178,31.186760709132244,2026-05-05 13:22:35.669782,2026-05-05 13:22:58.691753,0 days 00:00:23.021971,32,0.06372725638003543,,,0.0014449471226015672,1,128,,,COMPLETE
179,31.433111126469658,2026-05-05 13:22:58.692211,2026-05-05 13:23:19.465348,0 days 00:00:20.773137,32,0.17733370024466888,,,0.0010119079873126388,1,128,,,COMPLETE
180,31.19175154236271,2026-05-05 13:23:19.466348,2026-05-05 13:23:32.324666,0 days 00:00:12.858318,128,0.05113072038125732,,,0.0012222763015532594,1,128,,,COMPLETE
181,30.970621531718603,2026-05-05 13:23:32.324666,2026-05-05 13:23:51.831620,0 days 00:00:19.506954,32,0.04429936325713508,,,0.001562776914803015,1,64,,,COMPLETE
182,31.330423541843203,2026-05-05 13:23:51.832621,2026-05-05 13:24:11.176106,0 days 00:00:19.343485,32,0.2724090854803291,,,0.001365085320374582,1,160,,,COMPLETE
183,31.50041223006151,2026-05-05 13:24:11.176106,2026-05-05 13:24:31.397089,0 days 00:00:20.220983,32,0.07130129629404222,,,0.0019002657633728495,1,64,,,COMPLETE
184,31.80759846411438,2026-05-05 13:24:31.397089,2026-05-05 13:24:47.283895,0 days 00:00:15.886806,32,0.059097104910152805,,,0.009427206274408765,1,128,,,COMPLETE
185,31.75053887720527,2026-05-05 13:24:47.283895,2026-05-05 13:25:14.098056,0 days 00:00:26.814161,32,0.046138081370269306,,,0.001499103527926456,1,64,,,COMPLETE
186,31.111862939285906,2026-05-05 13:25:14.099055,2026-05-05 13:25:31.315124,0 days 00:00:17.216069,64,0.02424746067941665,,,0.001694369515290996,1,64,,,COMPLETE
187,30.93435802478213,2026-05-05 13:25:31.316125,2026-05-05 13:25:55.825464,0 days 00:00:24.509339,32,0.008674382194384652,,,0.00216465420650604,1,64,,,COMPLETE
188,30.893438804774387,2026-05-05 13:25:55.826011,2026-05-05 13:26:16.672833,0 days 00:00:20.846822,32,0.04019247773058352,,,0.0021688095101772375,1,96,,,COMPLETE
189,31.39943050243168,2026-05-05 13:26:16.672833,2026-05-05 13:26:33.368156,0 days 00:00:16.695323,32,0.013744091880809071,,,0.0023278314366247327,1,96,,,COMPLETE
